client_id,preferred_location,min_budget_DZD,max_budget_DZD,min_area,max_area,preferred_property_type,marital_status,has_kids,weight_location,weight_property_type,preferred_rooms,weight_rooms,preferred_schools_nearby,weight_schools_nearby,preferred_hospitals_nearby,weight_hospitals_nearby,preferred_parks_nearby,weight_parks_nearby,preferred_public_transport_score,weight_public_transport_score
CLT1183,Bechar,10677926,14712185,66,131,studio,married,False,0.63,0.13,5,0.15,2,0.06,0,0.07,4,0.88,0,0.76
CLT1184,Medea,11804529,17585785,90,179,apartment,married,True,0.93,0.94,2,0.01,5,0.0,0,0.58,5,0.51,6,0.32
CLT1185,Mascara,10121048,13911730,76,105,studio,married,True,0.1,0.75,5,0.63,1,0.64,5,0.6,0,0.4,1,0.1
CLT1186,Biskra,8847758,13543151,95,194,villa,married,False,0.94,0.94,3,0.45,5,0.3,3,0.74,3,0.16,9,0.07
CLT1187,El Bayadh,7946828,10128429,94,124,apartment,single,True,0.69,0.68,1,0.13,5,0.24,1,0.03,2,0.7,4,0.09
CLT1188,Setif,5938176,7188352,75,169,villa,divorced,False,0.07,0.36,3,0.96,1,0.31,4,0.54,5,0.93,4,0.58
CLT1189,Mascara,5398291,8678905,57,137,villa,single,True,0.3,0.94,2,0.53,5,0.26,4,0.05,0,0.38,2,0.05
CLT1190,Ouargla,9659494,14311830,83,112,apartment,single,False,0.71,0.28,4,0.24,2,0.03,2,0.7,0,0.24,2,0.34
CLT1191,Adrar,11946004,16160876,75,141,apartment,divorced,False,0.07,0.33,5,0.5,3,0.97,3,0.06,4,0.55,2,0.75
CLT1192,Oran,10397510,12863288,92,162,villa,married,True,0.58,0.7,1,0.68,1,0.22,2,0.91,4,0.8,5,0.29
CLT1193,Relizane,10671166,12846831,77,87,villa,married,False,0.35,0.77,5,0.08,4,0.73,5,0.7,5,0.0,3,0.76
CLT1194,Djanet,10454627,14802121,76,135,apartment,divorced,False,0.62,0.93,2,0.27,5,0.76,2,0.51,0,0.63,2,0.75
CLT1195,Algiers,7748811,11902512,82,110,villa,married,True,0.05,0.2,5,0.81,1,0.93,0,0.44,5,0.6,1,0.25
CLT1196,MSila,11243937,17597401,88,159,studio,single,False,0.87,0.8,1,0.46,0,0.03,4,0.13,0,0.32,2,0.73
CLT1197,Bejaia,5902998,8322487,100,114,studio,divorced,True,0.97,0.74,2,0.55,0,0.87,2,0.29,4,0.45,3,0.75
CLT1198,Djanet,11211708,12972889,56,68,studio,divorced,True,0.97,0.06,5,0.43,3,0.53,0,0.87,3,0.25,5,0.4
CLT1199,Tizi Ouzou,8321637,12110748,65,104,studio,divorced,False,0.75,0.39,4,0.04,2,0.63,3,0.9,1,0.79,3,0.21
CLT1200,Tissemsilt,8140910,9765810,63,157,villa,married,False,0.13,0.28,2,0.17,3,0.64,2,0.0,1,0.63,7,0.52
CLT1201,Algiers,7464705,13861268,88,182,villa,married,False,0.76,0.3,2,0.45,3,0.82,5,0.59,0,0.53,2,0.92
CLT1202,Batna,7156504,8557187,85,151,studio,divorced,True,0.02,0.98,4,0.21,3,0.33,5,0.72,4,0.39,2,0.64
CLT1203,Tissemsilt,10081759,16637897,76,172,villa,divorced,True,0.02,0.64,3,0.05,3,0.73,5,0.62,2,0.29,2,0.17
CLT1204,Mascara,6722570,10210048,60,145,studio,single,True,0.32,0.72,1,0.84,4,0.53,4,0.08,2,0.82,7,0.68
CLT1205,Setif,10161740,11508389,53,133,apartment,single,True,0.49,0.98,3,0.98,4,0.79,2,0.22,1,0.45,3,0.43
CLT1206,Boumerdes,11135518,12871700,94,138,studio,married,False,0.77,0.38,5,0.79,1,0.99,3,0.25,3,0.5,0,0.59
CLT1207,Algiers,9692141,15759597,62,109,villa,divorced,False,0.68,0.8,4,0.85,0,0.2,2,0.83,1,0.52,1,0.73
CLT1208,Oum El Bouaghi,5241404,12459506,57,76,studio,married,True,0.45,0.43,3,0.24,3,0.99,4,0.46,0,0.45,9,0.51
CLT1209,Illizi,9752032,12427710,95,171,apartment,married,False,0.27,0.87,2,0.96,1,0.09,0,0.49,3,0.26,1,0.81
CLT1210,In Salah,10596668,16068956,77,111,villa,married,False,1.0,0.18,5,0.2,0,0.0,4,0.93,2,0.12,2,0.72
CLT1211,Constantine,5202306,11987785,95,131,apartment,married,True,0.43,0.95,5,0.95,5,0.04,5,0.64,4,0.1,5,0.62
CLT1212,Relizane,9252439,16080035,67,127,apartment,married,True,0.45,0.22,3,0.99,2,0.34,0,0.9,4,0.76,7,0.15
CLT1213,Bejaia,11399226,13977924,88,134,apartment,single,True,0.16,0.33,3,0.71,4,0.63,5,0.46,0,0.22,0,0.84
CLT1214,Ain Defla,9404846,15932873,89,124,studio,married,False,0.79,0.76,4,0.98,5,0.07,1,0.15,1,0.06,8,0.94
CLT1215,El Bayadh,9613903,13246055,62,102,studio,divorced,True,0.69,0.39,1,0.57,0,0.01,4,0.93,0,0.8,0,0.14
CLT1216,Naama,8591508,12359575,75,92,studio,married,True,0.22,0.61,3,0.26,5,0.94,4,0.46,4,0.15,9,0.49
CLT1217,Ain Temouchent,5723337,10063829,82,168,apartment,single,False,0.08,0.44,3,0.44,2,0.82,3,0.18,2,0.63,1,0.26
CLT1218,In Salah,5472923,8117096,93,176,studio,divorced,False,0.68,0.74,2,0.59,0,0.81,2,0.3,4,0.34,2,0.75
CLT1219,Tipaza,7424055,11568443,57,95,villa,divorced,True,0.65,0.23,5,0.07,5,0.88,0,0.05,3,0.13,6,0.72
CLT1220,Timimoun,8218021,15461902,55,111,studio,single,False,0.27,0.06,1,0.62,4,0.7,0,0.47,5,0.41,8,0.14
CLT1221,Annaba,9359704,12024126,74,88,studio,divorced,False,0.95,0.3,2,0.98,4,0.1,3,0.85,4,0.01,2,0.88
CLT1222,Tissemsilt,6904236,11511113,69,160,studio,single,False,0.15,0.47,4,0.19,1,0.4,3,0.93,4,0.84,7,0.18
CLT1223,Tizi Ouzou,6186016,8831967,75,129,apartment,married,True,0.43,0.17,4,0.79,5,0.72,2,0.93,5,0.51,8,0.8
CLT1224,Annaba,10691918,17399783,53,126,villa,married,True,0.94,0.35,3,0.91,3,0.28,5,0.13,3,0.14,9,0.46
CLT1225,Touggourt,8727920,12137364,58,155,villa,married,False,0.42,0.4,3,0.94,5,0.69,2,0.38,1,0.24,6,0.33
CLT1226,Bouira,5138228,7542425,89,145,studio,married,False,0.64,0.06,4,0.96,0,0.02,4,0.03,4,0.45,3,0.16
CLT1227,Tissemsilt,6348668,12849457,56,110,villa,divorced,True,0.4,0.58,3,0.52,0,0.31,5,0.86,0,0.19,3,0.17
CLT1228,Khenchela,9748118,16010158,85,176,villa,married,False,0.27,0.88,1,0.98,5,0.55,1,0.36,4,0.27,3,0.66
CLT1229,Ouled Djellal,5021611,7871906,51,70,villa,married,True,0.98,0.15,3,0.76,2,0.63,2,0.63,0,0.53,5,0.55
CLT1230,Tamanrasset,6656281,14248472,69,92,studio,divorced,False,0.41,0.6,5,0.16,4,0.58,3,0.71,3,0.83,3,0.12
CLT1231,Tizi Ouzou,8701993,9831780,53,146,apartment,married,False,0.89,0.66,3,0.48,0,0.7,5,0.43,4,0.4,4,0.11
CLT1232,Ain Temouchent,5182923,9492094,96,182,studio,divorced,False,0.23,0.42,2,0.72,4,0.01,2,0.31,3,0.72,8,0.07
CLT1233,Bechar,5479139,8707938,77,153,villa,single,True,0.21,0.7,1,0.25,0,0.1,0,0.96,3,0.88,6,0.74
CLT1234,Guelma,7372271,11228611,95,164,villa,divorced,True,0.03,0.41,2,0.64,1,0.87,1,0.96,1,0.22,7,0.71
CLT1235,Constantine,10442925,13630103,81,152,apartment,divorced,False,0.65,0.5,2,0.67,3,0.68,4,0.29,4,0.81,4,0.06
CLT1236,El Mghair,11231488,17007149,88,118,villa,divorced,True,0.37,0.01,5,0.16,0,0.11,0,0.48,0,0.76,4,0.56
CLT1237,Bouira,5282429,8470855,74,102,villa,single,False,0.86,0.69,1,0.57,4,0.84,0,0.97,0,0.36,10,0.08
CLT1238,El Menia,6663859,11188663,72,124,apartment,married,False,0.47,0.66,1,0.77,1,0.24,1,0.0,4,0.99,6,0.9
CLT1239,Oum El Bouaghi,7838854,15214625,77,95,studio,single,False,0.97,0.04,1,0.5,0,0.48,4,0.41,5,0.26,10,0.91
CLT1240,Batna,5991893,9794691,67,166,apartment,single,True,0.19,0.37,1,0.01,2,0.15,3,0.1,1,0.25,7,0.7
CLT1241,Tissemsilt,7462776,11046223,66,159,studio,single,False,0.87,0.98,1,0.01,3,0.71,5,0.51,1,0.77,8,0.93
CLT1242,Mascara,10077604,15694788,61,133,studio,single,False,0.78,0.42,5,0.36,0,0.67,4,0.02,1,0.43,1,0.81
CLT1243,Bejaia,8833886,16385298,57,144,apartment,married,True,0.77,0.5,3,0.93,1,0.21,2,0.41,0,0.33,2,0.83
CLT1244,Touggourt,10417635,16523833,59,130,villa,divorced,True,0.84,0.91,2,0.23,2,0.86,0,0.22,3,0.18,1,0.57
CLT1245,Biskra,11542573,16004031,57,117,apartment,single,True,0.76,0.72,1,0.63,5,0.4,2,0.53,5,0.77,9,0.31
CLT1246,Oum El Bouaghi,9500705,16283942,55,128,apartment,divorced,True,0.63,0.58,3,0.22,1,0.29,3,1.0,1,0.79,6,0.22
CLT1247,Setif,6582621,11840372,82,93,apartment,single,False,0.13,0.8,3,0.32,1,0.15,2,0.8,0,0.57,1,0.33
CLT1248,Biskra,6512687,8997948,86,141,villa,divorced,False,0.03,0.86,2,0.85,2,0.27,4,0.85,0,0.96,1,0.63
CLT1249,Sidi Bel Abbes,6080389,10912971,90,143,villa,single,True,0.92,0.46,5,0.73,1,0.02,2,0.64,3,0.32,1,0.17
CLT1250,Annaba,8645734,13418603,56,67,villa,divorced,True,0.62,0.48,4,0.1,2,0.58,3,0.04,4,0.22,3,0.26
CLT1251,Ghardaia,5711668,13681261,57,79,villa,married,False,0.8,0.39,4,0.43,0,0.84,3,0.21,4,0.68,0,0.47
CLT1252,Constantine,9105729,14747031,96,127,villa,single,True,0.48,0.97,3,0.03,2,0.55,3,0.93,1,0.76,1,0.23
CLT1253,Tlemcen,7361651,10656113,73,162,villa,single,False,0.12,0.7,2,0.48,2,0.22,4,0.37,1,0.22,2,0.59
CLT1254,Timimoun,10721065,12095471,97,174,villa,divorced,True,0.13,0.08,4,0.66,3,0.03,3,0.1,5,0.08,6,0.92
CLT1255,Bejaia,10023304,14469959,97,157,studio,divorced,False,0.69,0.86,3,0.12,2,0.21,0,0.7,3,0.81,9,0.75
CLT1256,Relizane,8223851,15430378,94,109,villa,married,True,0.43,0.48,5,0.29,2,0.42,3,0.3,1,0.98,0,0.67
CLT1257,Relizane,6472092,14429851,70,97,apartment,married,False,0.2,0.07,4,0.4,5,0.76,2,0.27,3,0.64,5,0.58
CLT1258,Laghouat,5455208,10341024,93,147,villa,married,True,0.49,0.55,3,0.92,0,0.19,5,1.0,0,0.28,2,0.49
CLT1259,Tebessa,7900515,10065773,77,93,apartment,divorced,False,0.06,0.42,3,0.99,3,0.72,2,0.86,1,1.0,2,0.19
CLT1260,Bejaia,9618124,10711816,90,118,studio,divorced,True,0.58,0.88,1,0.04,5,0.87,5,0.41,0,0.89,3,0.89
CLT1261,Biskra,10942033,14412692,70,109,villa,divorced,False,0.27,0.2,5,0.76,4,0.45,2,0.98,2,0.51,3,0.25
CLT1262,Tipaza,6707564,12282323,86,113,villa,married,False,0.8,0.83,1,0.37,0,0.82,4,0.65,3,0.83,6,0.09
CLT1263,Tissemsilt,7281687,11226233,73,121,apartment,divorced,True,0.31,0.56,2,0.39,0,0.55,2,0.74,2,0.82,2,0.75
CLT1264,Saida,5396066,12989462,88,178,studio,married,True,0.46,0.05,1,0.75,4,0.64,4,0.03,1,0.93,7,0.18
CLT1265,Touggourt,5725824,11517825,84,142,villa,single,False,0.01,0.97,1,0.92,2,0.53,4,0.12,0,0.84,7,0.37
CLT1266,Illizi,10705170,14889314,94,190,apartment,divorced,False,0.07,0.51,4,0.95,5,0.46,3,0.63,1,0.64,10,0.03
CLT1267,Bechar,6993623,11589800,72,108,villa,married,True,0.39,0.29,3,0.58,1,0.23,0,0.9,2,0.61,6,0.14
CLT1268,Medea,8049734,11191686,60,74,studio,single,False,0.48,0.47,5,0.36,3,0.3,5,0.62,1,0.47,1,0.17
CLT1269,Mascara,8317855,15371695,70,125,villa,single,True,0.6,0.86,1,0.79,1,0.29,3,0.13,5,0.63,4,0.05
CLT1270,El Bayadh,8545361,10084914,63,137,villa,married,True,0.29,0.3,5,0.25,4,0.56,3,0.12,4,0.8,5,0.66
CLT1271,Bejaia,11931616,16320612,65,145,apartment,divorced,True,0.69,0.19,1,0.56,0,0.12,4,0.84,2,0.97,9,0.84
CLT1272,Timimoun,9331887,12563986,76,100,apartment,married,False,0.86,0.13,2,0.36,0,0.92,4,0.14,1,0.47,3,0.37
CLT1273,Algiers,7358558,14870708,95,158,studio,single,False,0.78,0.3,1,0.66,3,0.72,5,0.52,0,0.57,9,0.87
CLT1274,Sidi Bel Abbes,7003920,8676212,93,105,studio,divorced,False,0.04,0.78,4,0.24,0,0.4,2,0.04,1,0.44,4,0.21
CLT1275,Batna,6506533,10888419,89,147,apartment,single,False,0.48,0.47,3,0.19,0,0.16,2,0.08,0,0.67,8,0.33
CLT1276,Khenchela,7252440,12641704,52,106,apartment,married,False,0.1,0.23,2,0.92,3,0.88,3,0.67,4,0.63,10,0.15
CLT1277,Oum El Bouaghi,6082171,9546747,96,132,villa,married,True,0.24,0.17,1,0.1,5,0.82,1,0.69,1,0.02,6,0.62
CLT1278,Medea,9281881,10865326,100,200,studio,single,True,0.99,0.33,5,0.51,5,0.72,1,0.34,4,0.54,1,0.42
CLT1279,Bouira,9842007,16876353,63,83,villa,married,False,0.14,0.94,2,0.22,3,0.27,2,0.22,2,0.09,10,0.61
CLT1280,Setif,6333932,7699332,89,168,studio,divorced,False,0.5,0.34,2,0.04,4,0.4,1,0.81,0,0.03,0,0.76
CLT1281,Jijel,9136717,13064302,57,82,studio,divorced,True,0.62,0.99,1,0.04,0,0.1,2,0.22,5,0.79,1,0.55
CLT1282,Tamanrasset,7302103,13824550,98,176,apartment,single,True,0.7,0.49,2,0.18,0,0.19,4,0.54,2,0.26,2,0.63
CLT1283,Ghardaia,7976330,13411561,71,139,studio,divorced,False,0.56,0.18,5,0.87,4,0.78,3,0.97,0,0.34,10,0.94
CLT1284,Ouled Djellal,6667584,14473581,67,103,villa,single,False,0.01,0.89,2,0.28,5,0.72,0,0.15,4,0.06,1,0.3
CLT1285,Ouled Djellal,8302407,15004181,76,139,studio,divorced,False,0.33,0.46,5,0.95,2,0.59,3,0.94,3,0.18,10,0.36
CLT1286,Djanet,11886817,16544149,81,156,villa,divorced,True,0.52,0.71,1,0.58,2,0.9,2,0.18,1,0.77,2,0.72
CLT1287,Djelfa,11526774,14696729,50,84,studio,divorced,True,0.09,0.98,3,0.44,2,0.58,2,0.57,4,0.49,9,0.61
CLT1288,Setif,11462026,14757277,95,109,studio,married,False,0.35,0.05,2,0.58,5,0.47,3,0.38,0,0.88,10,0.18
CLT1289,El Mghair,7869618,9949849,54,121,studio,married,False,0.03,0.1,3,0.52,5,0.34,5,0.96,0,0.4,10,0.38
CLT1290,Saida,9854437,14525053,98,177,studio,married,True,0.08,0.72,5,0.76,4,0.94,2,0.27,0,0.27,8,0.47
CLT1291,El Tarf,11924740,18773812,94,108,villa,divorced,True,0.4,0.28,2,0.28,0,0.08,1,0.4,0,0.35,3,0.42
CLT1292,Ouled Djellal,10789972,13484081,64,146,studio,married,False,0.13,0.18,4,0.35,4,0.93,1,0.98,1,0.71,8,0.18
CLT1293,Bordj Badji Mokhtar,9022712,15526356,72,137,studio,divorced,False,0.57,0.04,3,0.89,4,0.83,2,0.54,2,0.56,10,0.92
CLT1294,Bordj Bou Arreridj,10463392,16363938,55,87,studio,single,False,0.69,0.02,2,0.95,5,0.13,2,0.5,5,0.9,2,0.76
CLT1295,Touggourt,7529793,12827376,57,88,studio,divorced,True,0.8,0.77,3,0.89,2,0.56,5,0.26,3,0.6,0,0.48
CLT1296,Laghouat,8378040,14774664,95,110,apartment,divorced,True,0.2,0.13,2,0.42,1,0.87,1,0.7,1,0.49,10,0.68
CLT1297,Bejaia,7903162,10847667,53,89,studio,divorced,True,0.17,0.47,1,0.78,0,0.57,2,0.01,0,0.79,4,0.9
CLT1298,Oran,5629892,8420905,65,126,villa,single,True,0.1,0.61,3,0.48,5,0.91,2,0.05,1,0.95,9,0.14
CLT1299,In Guezzam,10305657,14952195,77,123,villa,single,False,0.64,0.43,4,0.5,2,0.94,5,0.6,4,0.36,9,0.25
CLT1300,Khenchela,8940501,15260859,52,114,villa,married,True,0.71,0.03,4,0.2,1,0.42,5,0.34,5,0.25,1,0.54
CLT1301,El Mghair,9367022,14686494,92,102,villa,married,True,0.03,0.78,5,0.59,1,0.38,3,0.95,0,0.62,3,0.8
CLT1302,Ain Defla,5944300,8058907,52,63,apartment,divorced,False,0.94,0.01,2,0.19,5,0.94,5,0.9,3,0.5,1,0.04
CLT1303,El Oued,5657398,13523317,98,143,studio,single,False,0.05,0.76,3,0.33,3,0.68,0,0.71,0,0.99,1,0.98
CLT1304,Relizane,9405754,16452275,50,141,apartment,single,True,0.54,0.89,5,0.86,0,0.12,1,0.82,5,0.46,2,0.45
CLT1305,Djelfa,11440119,13728471,97,185,villa,married,True,0.71,0.43,3,0.21,1,0.04,3,0.67,3,0.07,4,0.36
CLT1306,El Mghair,10222427,12642193,55,84,apartment,married,True,0.87,0.54,2,0.07,5,0.56,0,0.13,5,0.98,3,0.29
CLT1307,Saida,5023854,9805259,63,150,villa,divorced,False,0.71,0.48,4,0.07,5,0.93,2,0.77,3,0.84,1,0.17
CLT1308,Tissemsilt,5688861,10386580,61,141,villa,married,True,0.8,0.39,1,0.94,2,0.84,2,0.21,2,0.18,10,0.79
CLT1309,Setif,7572984,12421399,59,116,villa,married,True,0.34,0.89,4,0.51,3,0.68,3,0.32,2,0.9,9,0.96
CLT1310,Tizi Ouzou,9969813,12279520,55,134,studio,single,True,0.81,0.89,5,0.41,0,0.14,5,0.82,1,0.34,1,0.41
CLT1311,Chlef,5848376,8351574,81,137,studio,divorced,False,0.08,0.34,1,0.81,4,0.25,2,0.54,1,0.38,5,0.95
CLT1312,Touggourt,7269212,12665151,85,150,villa,divorced,True,0.89,0.62,5,0.84,2,0.88,4,0.86,3,0.91,6,0.82
CLT1313,Skikda,10627462,11678639,50,112,apartment,single,False,0.55,0.93,2,0.33,1,0.18,3,0.21,0,0.53,9,0.48
CLT1314,Adrar,8513588,11956497,50,130,studio,single,False,0.82,0.96,1,0.69,1,0.28,0,0.61,4,0.14,5,0.67
CLT1315,Mila,9036207,16649868,78,120,apartment,married,False,0.45,0.51,5,0.77,2,0.13,3,0.08,4,0.37,6,0.43
CLT1316,Annaba,11345826,12750800,54,120,apartment,single,True,0.64,0.45,2,0.65,5,0.68,1,0.64,0,0.72,0,0.56
CLT1317,Biskra,8374894,14723149,87,175,apartment,divorced,False,0.53,0.28,4,0.15,1,0.94,5,0.76,0,0.17,5,0.06
CLT1318,Bejaia,11756504,18459663,62,112,apartment,married,True,0.73,0.96,2,0.88,3,0.27,5,0.58,2,0.59,10,0.7
CLT1319,In Guezzam,8716863,14812136,92,127,apartment,single,True,0.08,0.14,3,0.54,0,0.48,3,0.27,4,0.7,2,0.05
CLT1320,Relizane,8434208,15172045,67,109,villa,single,True,0.06,0.58,2,0.28,3,0.63,2,0.03,3,0.34,0,0.82
CLT1321,Adrar,8538390,11775353,80,97,apartment,single,False,0.25,0.28,2,0.43,1,1.0,2,0.12,5,0.69,7,0.82
CLT1322,Sidi Bel Abbes,6877967,9006169,92,187,apartment,married,False,0.16,0.28,3,0.04,4,0.1,4,0.62,1,0.88,3,0.24
CLT1323,El Oued,8022228,11089493,79,179,studio,married,True,0.87,0.4,5,0.13,0,0.5,4,0.93,5,0.47,9,0.32
CLT1324,Tipaza,5145616,11494347,68,145,studio,divorced,False,0.22,1.0,5,0.77,0,0.39,5,0.21,2,0.38,7,0.48
CLT1325,Jijel,7712954,12786187,90,189,villa,divorced,True,0.98,0.05,2,0.0,2,0.87,4,0.74,4,0.25,9,0.6
CLT1326,Tizi Ouzou,8425763,12656024,78,91,apartment,married,False,0.34,0.58,3,0.42,2,0.48,0,0.87,0,0.6,10,0.29
CLT1327,Saida,9300725,12712257,56,83,studio,divorced,False,0.18,0.08,3,0.52,4,0.11,4,0.52,4,0.88,3,0.59
CLT1328,Annaba,10656536,17033051,87,159,studio,married,True,0.79,0.15,4,0.05,5,0.63,0,0.67,3,0.32,3,0.3
CLT1329,Ouled Djellal,9324836,12025297,100,165,villa,married,True,0.66,0.44,5,0.97,0,0.77,4,0.82,2,0.4,9,0.06
CLT1330,Illizi,9803981,15532675,69,164,villa,single,True,0.5,0.51,1,0.23,4,0.0,5,0.26,0,0.41,3,0.0
CLT1331,Beni Abbes,5630660,8507502,52,63,apartment,married,True,0.56,0.26,5,0.3,2,0.86,5,0.3,5,0.56,5,0.1
CLT1332,Sidi Bel Abbes,8642201,9779512,93,176,studio,divorced,True,0.72,0.32,5,0.3,2,0.19,0,0.0,3,0.23,8,0.79
CLT1333,Batna,10637433,12418051,59,69,villa,single,True,0.23,0.09,4,0.23,0,0.55,3,0.96,5,0.82,4,0.96
CLT1334,Constantine,11455410,12591668,84,131,studio,divorced,False,1.0,0.3,1,0.0,3,0.42,5,0.92,1,0.3,9,0.43
CLT1335,MSila,11751708,12776980,74,166,studio,single,True,0.97,0.97,4,0.73,1,0.72,3,0.76,2,0.71,7,0.51
CLT1336,Laghouat,10791923,14783707,65,100,studio,single,False,0.65,0.94,1,0.97,2,0.37,2,0.08,3,0.51,7,0.15
CLT1337,Tipaza,6543942,8760252,80,173,studio,single,True,0.2,0.33,2,0.22,5,0.87,0,0.45,3,0.59,3,0.55
CLT1338,Touggourt,5286029,9432860,54,102,villa,divorced,True,0.68,0.57,1,0.66,5,0.73,5,0.1,5,0.18,10,0.14
CLT1339,Naama,6690334,13515625,72,111,villa,married,True,0.07,0.91,4,0.74,2,0.65,1,0.02,0,0.74,9,0.61
CLT1340,El Oued,5499131,12885748,91,158,studio,single,True,0.03,0.01,5,0.85,3,0.8,2,0.62,1,0.19,8,0.93
CLT1341,Oran,6526853,11435406,70,170,villa,single,False,0.26,0.81,1,0.42,3,0.75,3,0.96,5,0.11,8,0.2
CLT1342,Naama,6865199,8989052,56,150,apartment,single,False,0.46,0.95,1,0.3,4,0.04,5,0.9,3,0.55,4,0.76
CLT1343,Bordj Bou Arreridj,10503888,14368154,85,107,villa,single,False,0.87,0.09,3,0.33,5,0.39,0,0.7,2,0.71,5,0.02
CLT1344,Tlemcen,6091291,12771917,57,142,apartment,divorced,False,0.73,0.16,5,0.71,4,0.93,4,0.1,3,0.05,4,0.38
CLT1345,Touggourt,7653557,11306513,63,118,villa,married,True,0.74,0.96,2,0.82,5,0.13,1,0.27,4,0.07,2,0.11
CLT1346,Algiers,9355980,16015261,97,123,studio,married,False,0.43,0.54,4,0.18,1,0.74,3,0.32,2,0.8,10,0.35
CLT1347,Blida,8883647,10368999,51,82,apartment,single,True,0.35,0.01,2,0.37,1,0.97,2,0.76,2,0.81,7,0.17
CLT1348,Ghardaia,8020208,13577357,86,173,studio,divorced,False,0.37,0.26,5,0.9,0,0.05,0,0.8,3,0.25,8,0.37
CLT1349,Medea,9213635,10343469,97,172,villa,single,False,0.99,0.45,1,0.81,4,0.68,1,0.39,0,0.62,3,0.42
CLT1350,Tipaza,5287143,10384733,67,155,apartment,single,False,0.04,0.69,1,0.98,2,0.47,0,0.42,2,0.44,8,0.3
CLT1351,Bordj Badji Mokhtar,9882475,11032199,71,116,villa,single,True,0.87,0.73,5,0.75,4,0.58,5,0.04,4,0.63,8,0.66
CLT1352,Jijel,8622793,11539572,92,185,studio,divorced,True,0.58,1.0,1,0.39,2,0.09,4,0.29,5,0.86,6,0.92
CLT1353,Jijel,11325799,17384502,94,108,studio,single,False,0.44,0.29,1,0.59,3,0.04,2,0.45,0,0.08,7,0.4
CLT1354,Tizi Ouzou,6204126,12663788,65,92,villa,divorced,False,0.73,0.54,1,0.66,4,0.67,0,0.12,0,0.78,2,0.19
CLT1355,Mostaganem,6099540,12008703,70,82,studio,single,False,0.49,0.53,4,0.08,3,0.82,3,0.45,0,0.49,4,0.27
CLT1356,Tipaza,8239026,15054493,59,78,villa,divorced,True,0.87,0.41,4,0.54,1,0.78,5,0.85,2,0.56,2,0.85
CLT1357,Tipaza,7789975,11318053,75,101,villa,single,False,0.9,0.17,3,0.71,1,0.54,5,0.58,0,0.65,6,0.57
CLT1358,Laghouat,7461289,8520029,97,138,studio,divorced,True,0.42,0.98,2,0.17,0,0.1,2,0.08,3,0.92,5,0.46
CLT1359,El Menia,11366656,15058762,86,138,villa,single,True,0.28,0.85,5,0.78,4,0.69,5,0.19,0,0.06,10,0.15
CLT1360,Bordj Badji Mokhtar,8336052,16002670,80,149,studio,single,True,0.59,0.5,5,0.58,3,0.24,3,0.47,4,0.03,2,0.45
CLT1361,Khenchela,6844409,13456480,70,158,apartment,divorced,True,0.91,0.6,5,0.95,2,0.91,0,0.36,1,0.18,8,0.28
CLT1362,Oran,7568707,13167342,53,145,apartment,married,False,0.21,0.23,3,0.04,1,0.84,2,0.36,4,0.99,0,0.94
CLT1363,El Bayadh,9190635,14374358,83,94,villa,married,True,0.62,0.54,4,0.27,1,0.71,5,0.53,2,0.72,9,0.88
CLT1364,Ouargla,6497253,13048388,82,120,villa,divorced,True,0.63,0.69,3,0.6,2,0.95,5,0.58,0,0.61,2,0.08
CLT1365,Adrar,9943366,16217887,88,125,villa,single,True,0.73,0.52,5,0.3,3,0.03,3,0.8,0,0.05,10,0.52
CLT1366,Setif,7138317,8139233,63,141,studio,single,True,0.13,0.99,2,0.71,3,0.74,4,0.34,3,0.88,9,0.23
CLT1367,Ouargla,10826323,12093150,77,106,apartment,single,False,0.72,0.61,1,0.76,4,0.33,4,0.81,5,0.81,10,0.41
CLT1368,Adrar,8229794,12236042,100,162,studio,married,True,0.91,0.37,4,0.1,4,0.91,5,0.34,0,0.66,6,0.88
CLT1369,Oum El Bouaghi,11070135,16792660,87,157,villa,divorced,False,0.18,0.77,4,0.51,5,0.27,0,0.06,4,0.34,2,0.53
CLT1370,Saida,11748303,18487087,73,120,villa,divorced,False,0.24,0.17,3,0.51,5,0.72,2,0.55,2,0.07,2,0.33
CLT1371,Bordj Bou Arreridj,6833228,12961085,84,127,villa,single,True,0.97,0.38,4,0.37,0,0.88,5,0.59,1,0.58,1,0.21
CLT1372,Tamanrasset,7971009,11085122,96,189,apartment,married,True,0.18,0.35,5,0.93,1,0.04,1,0.93,0,0.72,8,0.8
CLT1373,Oran,8140761,9786157,79,174,studio,single,False,0.85,0.43,5,0.83,4,0.4,2,0.73,1,0.09,10,0.62
CLT1374,Boumerdes,6294493,10687503,92,157,studio,married,True,0.49,0.78,3,0.7,3,0.76,4,0.92,0,0.63,3,0.47
CLT1375,Mostaganem,10597058,14178378,67,117,apartment,single,False,0.25,0.48,5,0.71,2,0.45,5,0.91,2,0.29,9,0.22
CLT1376,Medea,10945733,13230927,100,158,apartment,divorced,True,0.87,0.79,2,0.46,3,0.27,3,0.6,5,0.76,5,0.33
CLT1377,Skikda,6478447,10569384,65,148,apartment,married,True,0.45,0.58,3,0.92,1,0.22,1,0.53,4,0.54,1,0.96
CLT1378,Bordj Bou Arreridj,11931492,13771292,75,160,apartment,single,False,0.51,0.34,2,0.69,5,0.13,5,0.56,2,0.13,8,0.52
